col0,col1,col2,col3
Nightcrawler,Wagner,circus performer,Dark Phoenix
Red Lotus,Hark,superhero,Dark Phoenix
Jean Grey,Grey,superhero,Dark Phoenix
Nightcrawler,Wagner,superhero,Dark Phoenix
Jean Grey,Grey,student,Dark Phoenix
Nightcrawler,Wagner,priest,Dark Phoenix
Jean Grey,Grey,teacher,Dark Phoenix
Nightcrawler,Wagner,circus performer,X-Men: Apocalypse
Jean Grey,Grey,superhero,X-Men: Apocalypse
Nightcrawler,Wagner,superhero,X-Men: Apocalypse
Jean Grey,Grey,student,X-Men: Apocalypse
Nightcrawler,Wagner,priest,X-Men: Apocalypse
Jean Grey,Grey,teacher,X-Men: Days of Future Past
Red Lotus,Hark,superhero,X-Treme X-Men
