col0,col1,col2,col3
Homem e Bebê Anônimos,carte de visite,albumin paper,Museu Paulista
"Homem Anônimo - V. Pastore Phot. - Rua Direita 24, São Paulo",carte de visite,gelatin,Museu Paulista
Homem Anônimo - Renouleau - São Paulo,carte de visite,albumin paper,Museu Paulista
"Homem Anônimo - Pedro da Silveira Photographo - 34, Rua dos Ourives, 34 - Rio de Janeiro",carte de visite,albumin paper,Museu Paulista
Homem Anônimo - Modesto Phot,carte de visite,albumin paper,Museu Paulista
"Homem Anônimo - J. M. Argüelles, Phot",carte de visite,albumin paper,Museu Paulista
"Homem Anõnimo - Henschel & Benque - Photographia Allemã - Rio de Janeiro - 40, Rua dos Ourives",carte de visite,albumin paper,Museu Paulista
"Homem Anônimo - Henschel & Benque - Photographia Allemã - Rio de Janeiro - 40, Rua dos Ourives",carte de visite,albumin paper,Museu Paulista
"Homem Anônimo - Cypriano & Silveira, Phot",carte de visite,albumin paper,Museu Paulista
"Homem Anônimo - Cypriano & Silveira, Phot",carte de visite,albumin paper,Museu Paulista
Homem Anônimo - Christiano Jr. & Pacheco,carte de visite,albumin paper,Museu Paulista
"Homem Anônimo - Carneiro, Silva & Tavares - Successores de Carneiro & Gaspar - 54, Rua de Gonçalves Dias - Rio de Janeiro",carte de visite,paper,Museu Paulista
