col0,col1,col2,col3
"Chimney of Villa Carmen, Catarroja",brick,Spain,Catarroja
"Chimney of Pou Nou, Catarroja",brick,Spain,Catarroja
Chimney of the School of Agricultural Foremen,brick,Spain,Catarroja
Chimney of Flores Brickyard,brick,Spain,Catarroja
Chimney of Tio Greixoneres,brick,Spain,Catarroja
Chimney of Xapa Brickyard,brick,Spain,Catarroja
Chimney by the road from Casinos to Chelva,brick,Spain,Casinos
Chimneys of Bautista Company Tarazona brickyard,brick,Spain,Alfafar
Chimney of Gricalba,brick,Spain,Manises
Chimney of Teular del Tio Evaristo,brick,Spain,Sueca
Chimney of V. Martí old factory,brick,Spain,Onda
