col0,col1,col2,col3
We Kiss in a Shadow,The King and I,show tune,Oscar Hammerstein II
The Surrey with the Fringe on Top,Oklahoma!,show tune,Oscar Hammerstein II
People Will Say We're in Love,Oklahoma!,show tune,Oscar Hammerstein II
Luck Be a Lady,Guys and Dolls,show tune,Frank Loesser
Kansas City,Oklahoma!,show tune,Oscar Hammerstein II
If I Loved You,Carousel,show tune,Oscar Hammerstein II
I Whistle a Happy Tune,The King and I,show tune,Oscar Hammerstein II
I Have Dreamed,The King and I,show tune,Oscar Hammerstein II
I've Never Been in Love Before,Guys and Dolls,show tune,Frank Loesser
"Hello, Young Lovers",The King and I,show tune,Oscar Hammerstein II
Getting to Know You,The King and I,show tune,Oscar Hammerstein II
Bali Ha'i,South Pacific,show tune,Oscar Hammerstein II
