col0,col1,col2,col3
Niche Assumption of the Madonna,Xagħra,Malta,niche
Niche of Sacred Heart of Jesus,Xagħra,Malta,niche
Niche of St Anthony of Padua,Xagħra,Malta,niche
Niche of Madonna of Sorrows,Xagħra,Malta,niche
Niche Madonna of Lourdes,Xagħra,Malta,niche
Niche Maria Bambina,Xagħra,Malta,niche
Niche St Rita,Xagħra,Malta,niche
Niche of Madonna and Child,Sannat,Malta,niche
Niche Sacred Heart of Jesus,Sannat,Malta,niche
Niche Madonna of Lourdes,Sannat,Malta,niche
Niche Madonna of Sorrows,Sannat,Malta,niche
Niche Madonna and Child,Sannat,Malta,niche
Niche St. Francis,Sannat,Malta,niche
Niche of the Assumption of the Madonna,Sannat,Malta,niche
