col0,col1,col2,col3
Sorila,Tampere,district of Tampere,Finland
Rahola,Tampere,district of Tampere,Finland
Pyynikinrinne,Tampere,district of Tampere,Finland
Polso,Tampere,district of Tampere,Finland
Nalkala,Tampere,district of Tampere,Finland
Multisilta,Tampere,district of Tampere,Finland
Lukonmäki,Tampere,district of Tampere,Finland
Liisankallio,Tampere,district of Tampere,Finland
Lappi,Tampere,district of Tampere,Finland
Lahdesjärvi,Tampere,district of Tampere,Finland
Hyhky,Tampere,district of Tampere,Finland
