col0,col1,col2,col3
1931 Bordeaux–Paris,1932 Bordeaux–Paris,Bordeaux–Paris,1931-05-31
1930 Bordeaux–Paris,1931 Bordeaux–Paris,Bordeaux–Paris,1930-05-18
1929 Bordeaux–Paris,1930 Bordeaux–Paris,Bordeaux–Paris,1929-05-26
1928 Bordeaux–Paris,1929 Bordeaux–Paris,Bordeaux–Paris,1928-05-06
1927 Bordeaux–Paris,1928 Bordeaux–Paris,Bordeaux–Paris,1927-05-15
1926 Bordeaux–Paris,1927 Bordeaux–Paris,Bordeaux–Paris,1926-05-30
1925 Bordeaux–Paris,1926 Bordeaux–Paris,Bordeaux–Paris,1925-05-11
1924 Bordeaux–Paris,1925 Bordeaux–Paris,Bordeaux–Paris,1924-05-18
1923 Bordeaux–Paris,1924 Bordeaux–Paris,Bordeaux–Paris,1923-05-27
1922 Bordeaux–Paris,1923 Bordeaux–Paris,Bordeaux–Paris,1922-05-14
1921 Bordeaux–Paris,1922 Bordeaux–Paris,Bordeaux–Paris,1921-05-22
1920 Bordeaux–Paris,1921 Bordeaux–Paris,Bordeaux–Paris,1920-05-17
1919 Bordeaux–Paris,1920 Bordeaux–Paris,Bordeaux–Paris,1919-05-18
1914 Bordeaux–Paris,1919 Bordeaux–Paris,Bordeaux–Paris,1914-05-17
