col0,col1,col2,col3
Acacia caven,Roman-cassie,basionym,species
Polygonum pensylvanicum,Pennsylvania smartweed,basionym,species
Typhlops oatesii,Oates's Blind Snake,protonym,species
Typhlops conradi,Conrad's Worm Snake,protonym,species
Typhlops reuteri,Reuters Blind Snake,protonym,species
Typhlops leucomelas,Pied worm snake,protonym,species
Typhlops diardii,Diard's Blindsnake,protonym,species
Cebus robustus,Crested capuchin,protonym,species
Apogon margaritophorus,Pearly Cardinalfish,protonym,species
Homaloptera zollingeri,Black lizard loach,protonym,species
Salsola vermiculata,shrubby Russian thistle,basionym,species
Atriplex tenuissima,slender saltbush,basionym,species
Atriplex persistens,Sacramento saltbush,basionym,species
Atriplex minuticarpa,Tununk saltbush,basionym,species
