col0,col1,col2,col3
1929 Monaco Grand Prix,William Grover-Williams,William Grover-Williams,Monaco
1930 Monaco Grand Prix,René Dreyfus,René Dreyfus,Monaco
1933 Monaco Grand Prix,Achille Varzi,Achille Varzi,Monaco
1974 Monaco Grand Prix,Ronnie Peterson,Ronnie Peterson,Monaco
1980 Monaco Grand Prix,Carlos Reutemann,Carlos Reutemann,Monaco
1931 Monaco Grand Prix,Louis Chiron,Louis Chiron,Monaco
1962 Monaco Grand Prix,Jim Clark,Bruce McLaren,Monaco
1998 Monaco Grand Prix,Mika Häkkinen,Mika Häkkinen,Monaco
2000 Monaco Grand Prix,Mika Häkkinen,David Coulthard,Monaco
2002 Monaco Grand Prix,Rubens Barrichello,David Coulthard,Monaco
1977 Monaco Grand Prix,Jody Scheckter,Jody Scheckter,Monaco
1982 Monaco Grand Prix,Riccardo Patrese,Riccardo Patrese,Monaco
1978 Monaco Grand Prix,Niki Lauda,Patrick Depailler,Monaco
1972 Monaco Grand Prix,Jean-Pierre Beltoise,Jean-Pierre Beltoise,Monaco
