col0,col1,col2,col3
Talbot Breech,"Funny, They Shrunk Michelangelo",Teenage Mutant Ninja Turtles universe,male
Filo Sopho,Too Hot to Handle,Teenage Mutant Ninja Turtles universe,male
Foster Fenwick,Too Hot to Handle,Teenage Mutant Ninja Turtles universe,male
Filo Sopho,Donatello's Degree,Teenage Mutant Ninja Turtles universe,male
Polidorius,Rebel Without a Fin,Teenage Mutant Ninja Turtles universe,male
Donald Lofty,Rebel Without a Fin,Teenage Mutant Ninja Turtles universe,male
Herman J. Melish,Son of Return of the Fly II,Teenage Mutant Ninja Turtles universe,male
Donald Lofty,"Slash, the Evil Turtle from Dimension X",Teenage Mutant Ninja Turtles universe,male
Fenton Hackenbush,"Slash, the Evil Turtle from Dimension X",Teenage Mutant Ninja Turtles universe,male
Donald Lofty,The Big Zipp Attack,Teenage Mutant Ninja Turtles universe,male
Rondo,Rondo in New York,Teenage Mutant Ninja Turtles universe,male
