col0,col1,col2,col3
"Verney letters of the eighteenth century from the mss. at Claydon House, edited by Margaret Maria Lady Verney ...",Library of Congress,print book,English
Bodleian Library Backhouse 578 1-7,Bodleian Library,print book,Chinese
Catalogus librorum bibliothecæ publicæ quam vir ornatissimus Thomas Bodleius,Bodleian Library,print book,Latin
"Catalogus vniuersalis librorum in Bibliotheca Bodleiana omnium librorum, linguarum, & scientiarum genere refertissimâ",Bodleian Library,print book,Latin
The whole Booke of Psalmes faithfully translated into English metre,Bodleian Library,print book,English
The tragicall history of D. Faustus. As it hath bene acted by the right honorable the Earle of Nottingham his seruants,Bodleian Library,print book,English
The marriage of Heaven and Hell. [Followed by] A song of liberty.,Bodleian Library,print book,English
"The humble Supplication of Thomas Iames Student in Diuinitie, and keeper of the publike Librarie at Oxford, for reformation of the ancient Fathers VVorkes, by Papists sundrie wayes depraued.",Bodleian Library,print book,English
Rubā‘īyāt,Bodleian Library,print book,English
Oratio ad suu[m] p[ro]priu[m] angelu[m],Bodleian Library,print book,English
"Mr. VVilliam Shakespeares comedies, histories, & tragedies.: Published according to the True Originall Copies.",Bodleian Library,print book,English
Guardbook of single-sheet items,Bodleian Library,print book,English
Guardbook of single-sheet items,Bodleian Library,print book,English
