col0,col1,col2,col3
Kalteren,Netherlands,buurtschap,Diever
Weakens,Netherlands,buurtschap,Winsum
Gracht,Netherlands,buurtschap,Oirsbeek
Holtien,Netherlands,buurtschap,Dwingeloo
Hantumerhoeke,Netherlands,buurtschap,Hantumhuizen
Suderheide,Netherlands,buurtschap,Drachten
Hellebeuk,Netherlands,buurtschap,Klimmen
Kunderberg,Netherlands,buurtschap,Kunrade
Aan de Bergen,Netherlands,buurtschap,Heythuysen
Heide,Netherlands,buurtschap,Heythuysen
Heide,Netherlands,buurtschap,Heibloem
Schans,Netherlands,buurtschap,Roggel
Schans,Netherlands,buurtschap,"Ell, Netherlands"
