col0,col1,col2,col3,col4
Spiegelgracht,Amsterdam,Netherlands,gracht,Amsterdam-Centrum
Erasmusgracht,Amsterdam,Netherlands,gracht,Amsterdam-West
Turfsingel,Groningen,Netherlands,gracht,Binnenstad-Noord
Oudeschans,Amsterdam,Netherlands,gracht,Amsterdam-Centrum
Lijnbaansgracht,Amsterdam,Netherlands,gracht,Amsterdam-Centrum
Noorderhaven,Groningen,Netherlands,gracht,Hortusbuurt
Lindengracht,Amsterdam,Netherlands,gracht,Amsterdam-Centrum
Amstelkanaal,Amsterdam,Netherlands,gracht,Amsterdam-Zuid
De Rijpgracht,Amsterdam,Netherlands,gracht,Bos en Lommer
Kleinzand,Súdwest-Fryslân,Netherlands,gracht,Sneek
