col0,col1,col2,col3
2009 Trofeo Cala Millor,Spain,Trofeo Ses Salines,2010 Trofeo Cala Millor
2008 Trofeo Cala Millor,Spain,Trofeo Ses Salines,2009 Trofeo Cala Millor
2007 Trofeo Cala Millor,Spain,Trofeo Ses Salines,2008 Trofeo Cala Millor
2006 Trofeo Cala Millor,Spain,Trofeo Ses Salines,2007 Trofeo Cala Millor
2005 Trofeo Alcúdia,Spain,Trofeo Ses Salines,2006 Trofeo Cala Millor
2004 Trofeo Alcúdia,Spain,Trofeo Ses Salines,2005 Trofeo Alcúdia
2003 Trofeo Alcúdia,Spain,Trofeo Ses Salines,2004 Trofeo Alcúdia
2002 Trofeo Alcúdia,Spain,Trofeo Ses Salines,2003 Trofeo Alcúdia
2001 Trofeo Alcúdia,Spain,Trofeo Ses Salines,2002 Trofeo Alcúdia
2000 Trofeo Alcúdia,Spain,Trofeo Ses Salines,2001 Trofeo Alcúdia
1999 Trofeo Alcúdia,Spain,Trofeo Ses Salines,2000 Trofeo Alcúdia
