col0,col1,col2,col3
5 Sha'aban,point in time with respect to recurrent timeframe,4 Sha'aban,Sha'aban
2 Rabi' al-thani,point in time with respect to recurrent timeframe,1 Rabi' al-thani,Rabi' al-thani
10 Rajab,point in time with respect to recurrent timeframe,9 Rajab,Rajab
15 Muharram,point in time with respect to recurrent timeframe,14 Muharram,Muharram
14 Sha'aban,point in time with respect to recurrent timeframe,13 Sha'aban,Sha'aban
29 Muharram,point in time with respect to recurrent timeframe,28 Muharram,Muharram
18 Rabi' al-awwal,point in time with respect to recurrent timeframe,17 Rabi' al-awwal,Rabi' al-awwal
18 Rajab,point in time with respect to recurrent timeframe,17 Rajab,Rajab
8 Shawwal,point in time with respect to recurrent timeframe,7 Shawwal,Shawwal
1 Muharram,point in time with respect to recurrent timeframe,30 Dhu al-Hijjah,Muharram
16 Dhu al-Hijjah,point in time with respect to recurrent timeframe,15 Dhu al-Hijjah,Dhu al-Hijjah
15 Dhu al-Qi'dah,point in time with respect to recurrent timeframe,14 Dhu al-Qi'dah,Dhu al-Qi'dah
29 Dhu al-Qi'dah,point in time with respect to recurrent timeframe,28 Dhu al-Qi'dah,Dhu al-Qi'dah
27 Muharram,point in time with respect to recurrent timeframe,26 Muharram,Muharram
5 Ramadan,point in time with respect to recurrent timeframe,4 Ramadan,Ramadan
