col0,col1,col2,col3
archaeological site Kö 7.1,Kökar,Finland,site in Åland archaeological sites register
archaeological site Kö 4.67,Kökar,Finland,site in Åland archaeological sites register
archaeological site Kö 4.6,Kökar,Finland,site in Åland archaeological sites register
archaeological site Kö 4.19,Kökar,Finland,site in Åland archaeological sites register
archaeological site Kö 3.1,Kökar,Finland,site in Åland archaeological sites register
archaeological site Kö 2.13,Kökar,Finland,site in Åland archaeological sites register
archaeological site Br 7.1 on Långö,Brändö,Finland,site in Åland archaeological sites register
archaeological site Br 12.1,Brändö,Finland,site in Åland archaeological sites register
"Bodhagbergen, archaeological site Ec 3.7",Eckerö,Finland,site in Åland archaeological sites register
Vaateranta,Taipalsaari,Finland,registered archaeological site in Finland
Ali-Lento-Huovari,Pöytyä,Finland,registered archaeological site in Finland
Spurila,Paimio,Finland,registered archaeological site in Finland
