col0,col1,col2,col3
1996 Norwegian Badminton Championships,1997 Norwegian Badminton Championships,Norway,Norwegian Badminton Championships
1995 Norwegian Badminton Championships,1996 Norwegian Badminton Championships,Norway,Norwegian Badminton Championships
1994 Norwegian Badminton Championships,1995 Norwegian Badminton Championships,Norway,Norwegian Badminton Championships
1993 Norwegian Badminton Championships,1994 Norwegian Badminton Championships,Norway,Norwegian Badminton Championships
1992 Norwegian Badminton Championships,1993 Norwegian Badminton Championships,Norway,Norwegian Badminton Championships
1991 Norwegian Badminton Championships,1992 Norwegian Badminton Championships,Norway,Norwegian Badminton Championships
1990 Norwegian Badminton Championships,1991 Norwegian Badminton Championships,Norway,Norwegian Badminton Championships
1989 Norwegian Badminton Championships,1990 Norwegian Badminton Championships,Norway,Norwegian Badminton Championships
1988 Norwegian Badminton Championships,1989 Norwegian Badminton Championships,Norway,Norwegian Badminton Championships
1987 Norwegian Badminton Championships,1988 Norwegian Badminton Championships,Norway,Norwegian Badminton Championships
