col0,col1,col2,col3
III Tour,United States of America,1998-03-12,"The Balance ""Ambulance"" Tour"
Hot in the Shade Tour,United States of America,1990-05-04,Crazy Nights Tour
Smoke and Mirrors Tour,United States of America,2015-04-12,Night Visions Tour
Images and Tour,United States of America,1992-09-27,Pre-Images and Words Shows
World Tourbulence,United States of America,2002-01-19,Metropolis 2000
No Substance Tour,United States of America,1998-04-25,Tested Tour
Waking Up the World Tour,United States of America,1994-10-20,Awake
Blood Sugar Sex Magik Tour,United States of America,1991-01-24,Mother's Milk Tour
Afterburner World Tour,United States of America,1985-12-02,Eliminator Tour
Alive/Worldwide Tour,United States of America,1996-06-15,Kiss My Ass Tour
