col0,col1,col2,col3
Castro do Cresto,Navió e Vitorino dos Piães,Vitorino Dos Piães,Portugal
Castro do Alto das Valadas,Navió e Vitorino dos Piães,Vitorino Dos Piães,Portugal
Castro de Trás de Cidades,Navió e Vitorino dos Piães,Vitorino Dos Piães,Portugal
Castro dos Ratinhos,Moura (Santo Agostinho e São João Baptista) e Santo Amador,São João Baptista,Portugal
Castro da Azougada,Moura (Santo Agostinho e São João Baptista) e Santo Amador,São João Baptista,Portugal
Castro dos Arados,"Alpendorada, Várzea e Torrão",Alpendurada e Matos,Portugal
Estação arqueológica Cividade de Belinho,Belinho e Mar,Belinho,Portugal
Castro de Barbudo,Vila Verde e Barbudo,Barbudo,Portugal
Povoado das Mesas do Castelinho,Santa Clara-a-Nova e Gomes Aires,Santa Clara-a-Nova,Portugal
Povoado de Baldoeiro,Adeganha e Cardanha,Adeganha,Portugal
Vågbro fornborg,Söderhamn Municipality,Norrala socken,Sweden
Castro de Banho,"São Pedro do Sul, Várzea e Baiões",São Pedro do Sul,Portugal
"Povoado Fortificado de Carmona, Caramona, Carbona",Barroselas e Carvoeiro,Carvoeiro,Portugal
Castro de Loivos,Loivos e Póvoa de Agrações,Loivos,Portugal
