col0,col1,col2,col3
Rolland-Germain Ecological Reserve,IUCN category Ia: Strict Nature Reserve,1991-06-19,Canada
Marie-Jean-Eudes Ecological Reserve,IUCN category Ia: Strict Nature Reserve,1992-04-15,Canada
Tapani Ecological Reserve,IUCN category Ia: Strict Nature Reserve,1988-05-04,Canada
Judith-De Brésoles Ecological Reserve,IUCN category Ia: Strict Nature Reserve,1992-04-08,Canada
Jackrabbit Ecological Reserve,IUCN category Ia: Strict Nature Reserve,1981-01-07,Canada
Irène-Fournier Ecological Reserve,IUCN category Ia: Strict Nature Reserve,1991-11-20,Canada
Ernest-Lepage Ecological Reserve,IUCN category Ia: Strict Nature Reserve,1983-04-27,Canada
Claude-Mélançon Ecological Reserve,IUCN category Ia: Strict Nature Reserve,1988-02-17,Canada
Charles-B.-Banville Ecological Reserve,IUCN category Ia: Strict Nature Reserve,1998-04-01,Canada
André-Michaux Ecological Reserve,IUCN category Ia: Strict Nature Reserve,1993-05-12,Canada
André-Linteau Ecological Reserve,IUCN category Ia: Strict Nature Reserve,1993-05-12,Canada
Marcelle-Gauvreau Ecological Reserve,IUCN category Ia: Strict Nature Reserve,1990-05-30,Canada
