col0,col1,col2,col3
Murrue Ramius,female,Kotono Mitsuishi,Chiaki Morosawa
Karen Plankton,female,Jill Talley,Stephen Hillenburg
Mai Mishō,female,Jeong Yun-jeong,Izumi Tōdō
Rin Natsuki,female,Kim Ah-yeong,Izumi Tōdō
Nozomi Yumehara,female,Monica Bertolotti,Izumi Tōdō
Mai Mishō,female,Joy Saltarelli,Izumi Tōdō
Rin Natsuki,female,Gaia Bolognesi,Izumi Tōdō
Nagisa Misumi,female,Perla Liberatori,Izumi Tōdō
Mai Mishō,female,Atsuko Enomoto,Izumi Tōdō
Nagisa Misumi,female,Yōko Honna,Izumi Tōdō
Nozomi Yumehara,female,Yūko Sanpei,Izumi Tōdō
Nagisa Misumi,female,Jeong Mi-sook,Izumi Tōdō
Rin Natsuki,female,Junko Takeuchi,Izumi Tōdō
Fujiko Mine,female,Luisa Ranieri,Monkey Punch
