col0,col1,col2,col3
"Novel 5, 10",Day 5,James McMullen Rigg,The Decameron
"Novel 5, 9",Day 5,James McMullen Rigg,The Decameron
"Novel 5, 8",Day 5,James McMullen Rigg,The Decameron
"Novel 5, 7",Day 5,James McMullen Rigg,The Decameron
"Novel 5, 6",Day 5,James McMullen Rigg,The Decameron
"Novel 5, 5",Day 5,James McMullen Rigg,The Decameron
"Novel 5, 4",Day 5,James McMullen Rigg,The Decameron
"Novel 5, 3",Day 5,James McMullen Rigg,The Decameron
"Novel 5, 2",Day 5,James McMullen Rigg,The Decameron
"Novel 5, 1",Day 5,James McMullen Rigg,The Decameron
"Novel 4, 10",Day 4,James McMullen Rigg,The Decameron
"Novel 4, 9",Day 4,James McMullen Rigg,The Decameron
"Novel 4, 8",Day 4,James McMullen Rigg,The Decameron
"Novel 10, 10",Day 10,John Payne,The Decameron
"Novel 10, 9",Day 10,John Payne,The Decameron
