col0,col1,col2,col3
Chamorro Wikipedia,Wikimedia Foundation,Chamorro,Wikipedia language edition
Chavacano Wikipedia,Wikimedia Foundation,Chavacano,Wikipedia language edition
Twi Wikipedia,Wikimedia Foundation,Twi,Wikipedia language edition
Tumbuka Wikipedia,Wikimedia Foundation,Tumbuka,Wikipedia language edition
Tsonga Wikipedia,Wikimedia Foundation,Tsonga,Wikipedia language edition
Tigrinya Wikipedia,Wikimedia Foundation,Tigrinya,Wikipedia language edition
Tetum Wikipedia,Wikimedia Foundation,Tetum,Wikipedia language edition
Sotho Wikipedia,Wikimedia Foundation,Sesotho,Wikipedia language edition
Somali Wikipedia,Wikimedia Foundation,Somali,Wikipedia language edition
Sinhala Wikipedia,Wikimedia Foundation,Sinhala,Wikipedia language edition
Sindhi Wikipedia,Wikimedia Foundation,Sindhi,Wikipedia language edition
Shona Wikipedia,Wikimedia Foundation,Shona,Wikipedia language edition
