col0,col1,col2,col3
1995 Copenhagen Badminton Masters,Circus Building,Denmark,1995 Copenhagen Masters – Women's singles
1994 Copenhagen Badminton Masters,Circus Building,Denmark,1994 Copenhagen Masters – Women's singles
1993 Copenhagen Badminton Masters,Circus Building,Denmark,1993 Copenhagen Masters – Women's singles
2015 Copenhagen Badminton Masters,Falkoner Center,Denmark,2015 Copenhagen Masters – Women's doubles
2014 Copenhagen Badminton Masters,Falkoner Center,Denmark,2014 Copenhagen Masters – Women's doubles
2015 Copenhagen Badminton Masters,Falkoner Center,Denmark,2015 Copenhagen Masters – Men's singles
2014 Copenhagen Badminton Masters,Falkoner Center,Denmark,2014 Copenhagen Masters – Men's singles
2013 Copenhagen Badminton Masters,Falkoner Center,Denmark,2013 Copenhagen Masters – Men's singles
2012 Copenhagen Badminton Masters,Falkoner Center,Denmark,2012 Copenhagen Masters – Men's singles
2011 Copenhagen Badminton Masters,Falkoner Center,Denmark,2011 Copenhagen Masters – Men's singles
2010 Copenhagen Badminton Masters,Falkoner Center,Denmark,2010 Copenhagen Masters – Men's singles
2009 Copenhagen Badminton Masters,Falkoner Center,Denmark,2009 Copenhagen Masters – Men's singles
2008 Copenhagen Badminton Masters,Falkoner Center,Denmark,2008 Copenhagen Masters – Men's singles
2007 Copenhagen Badminton Masters,Falkoner Center,Denmark,2007 Copenhagen Masters – Men's singles
