col0,col1,col2,col3
Sarangani,Alabel,UTC+08:00,Soccsksargen
South Cotabato,Banga,UTC+08:00,Soccsksargen
Zamboanga del Norte,Baliguian,UTC+08:00,Zamboanga Peninsula
Zamboanga del Sur,Aurora,UTC+08:00,Zamboanga Peninsula
Zamboanga Sibugay,Siay,UTC+08:00,Zamboanga Peninsula
Zamboanga del Sur,Zamboanga City,UTC+08:00,Zamboanga Peninsula
Romblon,Alcantara,Philippine Standard Time,Mimaropa
Rizal,Taytay,UTC+08:00,Calabarzon
Misamis Oriental,Alubijid,UTC+08:00,Northern Mindanao
Misamis Occidental,Aloran,UTC+08:00,Northern Mindanao
Negros Oriental,Zamboanguita,UTC+08:00,Central Visayas
Iloilo,Iloilo City,UTC+08:00,Western Visayas
