col0,col1,col2,col3
Bodleian Library Arch.O.a.6/9,Bodleian Library,print book,Chinese
Bodleian Library Arch.O.a.6/8,Bodleian Library,print book,Chinese
Bodleian Library Arch.O.a.6/7,Bodleian Library,print book,Chinese
Bodleian Library Arch.O.a.6/6,Bodleian Library,print book,Chinese
Bodleian Library Arch.O.a.6/5,Bodleian Library,print book,Chinese
Bodleian Library Arch.O.a.6/4,Bodleian Library,print book,Chinese
Bodleian Library Arch.O.a.6/3,Bodleian Library,print book,Chinese
Bodleian Library Arch.O.a.6/20,Bodleian Library,print book,Chinese
Bodleian Library Arch.O.a.6/2,Bodleian Library,print book,Chinese
Bodleian Library Arch.O.a.6/18,Bodleian Library,print book,Chinese
