col0,col1,col2,col3
Costa das Contendas,IUCN category VI: Protected Area with sustainable use of natural resources,2011-01-01,Portugal
Entre Morros,IUCN category VI: Protected Area with sustainable use of natural resources,2011-01-01,Portugal
Costa Sudeste,IUCN category VI: Protected Area with sustainable use of natural resources,2008-01-01,Portugal
Cinco Ribeiras,IUCN category VI: Protected Area with sustainable use of natural resources,2011-01-01,Portugal
Costa Este,IUCN category VI: Protected Area with sustainable use of natural resources,2008-01-01,Portugal
Costa Oeste,IUCN category VI: Protected Area with sustainable use of natural resources,2011-01-01,Portugal
Porto das Capelas-Ponta das Calhetas,IUCN category VI: Protected Area with sustainable use of natural resources,2008-01-01,Portugal
Porto das Lajes,IUCN category VI: Protected Area with sustainable use of natural resources,2008-01-01,Portugal
Costa Noroeste,IUCN category VI: Protected Area with sustainable use of natural resources,2008-01-01,Portugal
Costa Sul,IUCN category VI: Protected Area with sustainable use of natural resources,1987-01-01,Portugal
Costa Norte,IUCN category VI: Protected Area with sustainable use of natural resources,2011-01-01,Portugal
