col0,col1,col2,col3
Prince George's Plaza Station,2,United States of America,Green Line
Delta,2,Belgium,Brussels Metro
Hankar metro station,2,Belgium,Brussels Metro
Burbank Airport–South station,2,United States of America,Coast Starlight
Park Place,2,United States of America,Franklin Avenue Shuttle
New Lots Avenue,2,United States of America,L
Atlantic Avenue,2,United States of America,L
Wilson Avenue,2,United States of America,L
Van Siclen Avenue,2,United States of America,J/Z
Cypress Hills,2,United States of America,J/Z
Cleveland Street,2,United States of America,J/Z
