col0,col1,col2,col3,col4
Mappa Topographico do Municipio de São Paulo - Parte Principal da Cidade - Folha 51/17,109.1,GLAM Museu Paulista,printed matter,1930-01-01
Mappa Topographico do Municipio de São Paulo - Parte Principal da Cidade - Folha 50/18,109.1,GLAM Museu Paulista,printed matter,1930-01-01
Mappa Topographico do Municipio de São Paulo - Parte Principal da Cidade - Folha 52/1,109.1,GLAM Museu Paulista,printed matter,1930-01-01
Mappa Topographico do Municipio de São Paulo - Parte Principal da Cidade - Folha 52/2,109.1,GLAM Museu Paulista,printed matter,1930-01-01
Carta dos Excursionistas-- Primeira Secção,67.3,GLAM Museu Paulista,printed matter,1923-01-01
Estado de S. Paulo Brasil Carta dos Excursionistas,49.5,GLAM Museu Paulista,printed matter,1933-01-01
Mappa Topographico do Municipio de São Paulo - Parte Principal da Cidade - Folha 51/8,109.1,GLAM Museu Paulista,printed matter,1930-01-01
Mappa Topographico do Municipio de São Paulo - Parte Principal da Cidade - Folha 51/5,109.1,GLAM Museu Paulista,printed matter,1930-01-01
Mappa Topographico do Municipio de São Paulo - Parte Principal da Cidade - Folha 51/4,109.1,GLAM Museu Paulista,printed matter,1930-01-01
Mappa Topographico do Municipio de São Paulo - Parte Principal da Cidade - Folha 51/3,109.1,GLAM Museu Paulista,printed matter,1930-01-01
