col0,col1,col2,col3
2010 World Rowing Junior Championships,2011 World Rowing Junior Championships,2010-08-07,International Rowing Federation
2007 World Rowing Junior Championships,2008 World Rowing Junior Championships,2007-08-11,International Rowing Federation
2006 World Rowing Junior Championships,2007 World Rowing Junior Championships,2006-08-05,International Rowing Federation
2005 World Rowing Junior Championships,2006 World Rowing Junior Championships,2005-08-06,International Rowing Federation
2004 World Rowing Junior Championships,2005 World Rowing Junior Championships,2004-08-01,International Rowing Federation
2003 World Rowing Junior Championships,2004 World Rowing Junior Championships,2003-08-09,International Rowing Federation
2002 World Rowing Junior Championships,2003 World Rowing Junior Championships,2002-08-10,International Rowing Federation
2001 World Rowing Junior Championships,2002 World Rowing Junior Championships,2001-08-11,International Rowing Federation
2000 World Rowing Junior Championships,2001 World Rowing Junior Championships,2000-08-06,International Rowing Federation
1999 World Rowing Junior Championships,2000 World Rowing Junior Championships,1999-08-08,International Rowing Federation
1998 World Rowing Junior Championships,1999 World Rowing Junior Championships,1998-08-08,International Rowing Federation
1997 World Rowing Junior Championships,1998 World Rowing Junior Championships,1997-08-10,International Rowing Federation
1996 World Rowing Junior Championships,1997 World Rowing Junior Championships,1996-08-11,International Rowing Federation
1995 World Rowing Junior Championships,1996 World Rowing Junior Championships,1995-08-05,International Rowing Federation
