col0,col1,col2,col3,col4
Capela de Santa Luzia / Capela dos Pereiros,heritage without legal protection,Santa Clara e Castelo Viegas,Castelo Viegas,chapel
Capela da Mata de São Pedro / Capela de São Pedro,heritage without legal protection,Souselas e Botão,Botão,chapel
Capela de Larçã,heritage without legal protection,Souselas e Botão,Botão,chapel
Capela de São Sebastião,heritage without legal protection,Souselas e Botão,Botão,chapel
Capela de Santo Amaro,heritage without legal protection,Assafarge e Antanhol,Assafarge,chapel
Capela de Nossa Senhora da Piedade,heritage without legal protection,Antuzede e Vil de Matos,Antuzede,chapel
Capela de Nossa Senhora da Conceição,heritage without legal protection,"Taveiro, Ameal e Arzila",Ameal,chapel
Capela de São Tomé,heritage without legal protection,Cantanhede e Pocariça,Pocariça,chapel
Capela de São Jorge,heritage without legal protection,Cantanhede e Pocariça,Cantanhede,chapel
Capela de São João Baptista,heritage without legal protection,Cantanhede e Pocariça,Cantanhede,chapel
Capela de São Mateus,heritage without legal protection,Cantanhede e Pocariça,Cantanhede,chapel
