col0,col1,col2,col3
Svängen lighthouse,Admiralty List of Lights and Fog Signals,gray,Baltic Sea
Kungsgrundet,"NGA List of Lights, Radio Aids and Fog Signals",black,Baltic Sea
Svängen lighthouse,"NGA List of Lights, Radio Aids and Fog Signals",black,Baltic Sea
Ölands södra grund,"NGA List of Lights, Radio Aids and Fog Signals",black,Baltic Sea
Kungsgrundet,Admiralty List of Lights and Fog Signals,black,Baltic Sea
Svängen lighthouse,Admiralty List of Lights and Fog Signals,black,Baltic Sea
Ölands södra grund,Admiralty List of Lights and Fog Signals,black,Baltic Sea
Kungsgrundet,"NGA List of Lights, Radio Aids and Fog Signals",red,Baltic Sea
Svängen lighthouse,"NGA List of Lights, Radio Aids and Fog Signals",red,Baltic Sea
Ölands södra grund,"NGA List of Lights, Radio Aids and Fog Signals",red,Baltic Sea
Kungsgrundet,Admiralty List of Lights and Fog Signals,red,Baltic Sea
