col0,col1,col2,col3
2021 Japanese Badminton Championships,Japanese Badminton Championships,Japan,2021 Japanese Badminton Championships – Men's doubles
2020 Japanese Badminton Championships,Japanese Badminton Championships,Japan,2020 Japanese Badminton Championships – Men's doubles
2019 Japanese Badminton Championships,Japanese Badminton Championships,Japan,2019 Japanese Badminton Championships – Men's doubles
2018 Japanese Badminton Championships,Japanese Badminton Championships,Japan,2018 Japanese Badminton Championships – Men's doubles
2017 Japanese Badminton Championships,Japanese Badminton Championships,Japan,2017 Japanese Badminton Championships – Men's doubles
1995 Japanese Badminton Championships,Japanese Badminton Championships,Japan,1995 Japanese Badminton Championships – Men's singles
1994 Japanese Badminton Championships,Japanese Badminton Championships,Japan,1994 Japanese Badminton Championships – Men's singles
1989 Japanese Badminton Championships,Japanese Badminton Championships,Japan,1989 Japanese Badminton Championships – Men's singles
1984 Japanese Badminton Championships,Japanese Badminton Championships,Japan,1984 Japanese Badminton Championships – Men's singles
1978 Japanese Badminton Championships,Japanese Badminton Championships,Japan,1978 Japanese Badminton Championships – Men's singles
1977 Japanese Badminton Championships,Japanese Badminton Championships,Japan,1977 Japanese Badminton Championships – Men's singles
1976 Japanese Badminton Championships,Japanese Badminton Championships,Japan,1976 Japanese Badminton Championships – Men's singles
