col0,col1,col2,col3
glycodeoxycholic acid,detergent,449.314123,sterol lipids
glycochenodeoxycholic acid,detergent,449.314,sterol lipids
lithocholic acid,detergent,376.298,sterol lipids
glycocholic acid,detergent,465.309,sterol lipids
taurocholic acid,detergent,515.292,sterol lipids
dehydrocholic acid,Cholagogues and Choleretics,402.241,sterol lipids
deoxycholic acid,Cholagogues and Choleretics,392.292664,sterol lipids
chenodiol,Cathartic,392.293,sterol lipids
ursodiol,Cholagogues and Choleretics,392.29266,sterol lipids
taurochenodeoxycholic acid,detergent,499.297,bile acids
glycochenodeoxycholic acid,detergent,449.314,bile acids
glycocholic acid,detergent,465.309,bile acids
taurocholic acid,detergent,515.292,bile acids
ursodiol,Cholagogues and Choleretics,392.29266,bile acids
