col0,col1,col2,col3
"XML Data Encoding Specification for Information Resource Metadata, version 2","XML Data Encoding Specification for Information Resource Metadata, version 1","XML Data Encoding Specification for Information Resource Metadata, version 3",2010-09-07
"XML Data Encoding Specification for Information Resource Metadata, version 3","XML Data Encoding Specification for Information Resource Metadata, version 2","XML Data Encoding Specification for Information Resource Metadata, version 4",2010-12-06
"XML Data Encoding Specification for Information Resource Metadata, version 4","XML Data Encoding Specification for Information Resource Metadata, version 3","XML Data Encoding Specification for Information Resource Metadata, version 5",2011-04-11
"XML Data Encoding Specification for Information Resource Metadata, version 5","XML Data Encoding Specification for Information Resource Metadata, version 4","XML Data Encoding Specification for Information Resource Metadata, version 6",2011-09-19
"XML Data Encoding Specification for Information Resource Metadata, version 6","XML Data Encoding Specification for Information Resource Metadata, version 5","XML Data Encoding Specification for Information Resource Metadata, version 7",2011-12-07
"XML Data Encoding Specification for Information Resource Metadata, version 7","XML Data Encoding Specification for Information Resource Metadata, version 6","XML Data Encoding Specification for Information Resource Metadata, version 8",2012-02-27
"XML Data Encoding Specification for Information Resource Metadata, version 8","XML Data Encoding Specification for Information Resource Metadata, version 7","XML Data Encoding Specification for Information Resource Metadata, version 9",2012-07-17
"XML Data Encoding Specification for Information Resource Metadata, version 9","XML Data Encoding Specification for Information Resource Metadata, version 8","XML Data Encoding Specification for Information Resource Metadata, version 10",2013-01-21
"XML Data Encoding Specification for Information Resource Metadata, version 10","XML Data Encoding Specification for Information Resource Metadata, version 9","XML Data Encoding Specification for Information Resource Metadata, version 11",2013-04-05
"XML Data Encoding Specification for Enterprise Data Header, version 2","XML Data Encoding Specification for Enterprise Data Header, version 1","XML Data Encoding Specification for Enterprise Data Header, version 3",2013-01-21
"XML Data Encoding Specification for Enterprise Audit Exchange, version 2","XML Data Encoding Specification for Enterprise Audit Exchange, version 1","XML Data Encoding Specification for Enterprise Audit Exchange, version 3",2011-04-11
