col0,col1,col2,col3
can Vallès,1600-01-01,Spain,Cultural Asset part of the architectural heritage of Catalonia
can Vidal,1600-01-01,Spain,Cultural Asset part of the architectural heritage of Catalonia
les Baumes,1700-01-01,Spain,Cultural Asset part of the architectural heritage of Catalonia
Novelles,1700-01-01,Spain,Cultural Asset part of the architectural heritage of Catalonia
la Coromina,1800-01-01,Spain,Cultural Asset part of the architectural heritage of Catalonia
can Nazari,1700-01-01,Spain,Cultural Asset part of the architectural heritage of Catalonia
el Jufré,1700-01-01,Spain,Cultural Asset part of the architectural heritage of Catalonia
l'Om,1700-01-01,Spain,Cultural Asset part of the architectural heritage of Catalonia
la Vila,1800-01-01,Spain,Cultural Asset part of the architectural heritage of Catalonia
Mas Vidal,1800-01-01,Spain,Cultural Asset part of the architectural heritage of Catalonia
la Serra,1900-01-01,Spain,Cultural Asset part of the architectural heritage of Catalonia
l'Hostal del Grau,1800-01-01,Spain,Cultural Asset part of the architectural heritage of Catalonia
