col0,col1,col2,col3,col4
1926 Paris–Brussels,Belgium,1926-06-06,road bicycle racing,1927 Paris–Brussels
1925 Paris–Brussels,Belgium,1925-05-31,road bicycle racing,1926 Paris–Brussels
1924 Paris–Brussels,Belgium,1924-06-01,road bicycle racing,1925 Paris–Brussels
1923 Paris–Brussels,Belgium,1923-04-22,road bicycle racing,1924 Paris–Brussels
1922 Paris–Brussels,Belgium,1922-05-25,road bicycle racing,1923 Paris–Brussels
1921 Paris–Brussels,Belgium,1921-06-05,road bicycle racing,1922 Paris–Brussels
1920 Paris–Brussels,Belgium,1920-06-13,road bicycle racing,1921 Paris–Brussels
1919 Paris–Brussels,Belgium,1919-06-05,road bicycle racing,1920 Paris–Brussels
1914 Paris–Brussels,Belgium,1914-06-07,road bicycle racing,1919 Paris–Brussels
1913 Paris–Brussels,Belgium,1913-06-08,road bicycle racing,1914 Paris–Brussels
1912 Paris–Brussels,Belgium,1912-06-09,road bicycle racing,1913 Paris–Brussels
