col0,col1,col2,col3
APA ID,Sageretia minutiflora,type constraint,4195
Verspreidingsatlas.nl ID,Leucophytia bidentata,type constraint,19882
AfroMoths ID,Argyresthia bobyella,type constraint,28151
Virtual Guide to the Flora of Mongolia ID,Primula algida,type constraint,303
FLOW ID,Acanalonia conica,type constraint,13599
AfroMoths ID,Fulcrifera tricentra,type constraint,28151
APA ID,Vitis vulpina,type constraint,4195
GT IBMA ID,Monkey goby,type constraint,392
Michigan Flora ID,Siberian squill,type constraint,2887
Virtual Guide to the Flora of Mongolia ID,Amaranthus retroflexus,type constraint,303
Verspreidingsatlas.nl ID,muskrat,type constraint,19882
Michigan Flora ID,Isotrema tomentosum,distinct values constraint,2887
FLOW ID,Kelisia xiphura,distinct values constraint,13599
