col0,col1,col2,col3
Mbeya Rural District,Mbeya Region,Tanzania,district of Tanzania
Maswa District,Simiyu Region,Tanzania,district of Tanzania
Manyoni District,Singida Region,Tanzania,district of Tanzania
Longido District,Arusha Region,Tanzania,district of Tanzania
Lindi Urban,Lindi Region,Tanzania,district of Tanzania
Kwimba District,Mwanza Region,Tanzania,district of Tanzania
Korogwe District,Tanga Region,Tanzania,district of Tanzania
Kishapu District,Shinyanga Region,Tanzania,district of Tanzania
Kisarawe District,Pwani Region,Tanzania,district of Tanzania
Kilosa District,Morogoro Region,Tanzania,district of Tanzania
Kibondo District,Kigoma Region,Tanzania,district of Tanzania
Kibaha District,Pwani Region,Tanzania,district of Tanzania
Kasulu District,Kigoma Region,Tanzania,district of Tanzania
Kalambo District,Rukwa Region,Tanzania,district of Tanzania
Biharamulo District,Kagera Region,Tanzania,district of Tanzania
