col0,col1,col2,col3
Mijek,Sahrawi Arab Democratic Republic,Morocco,Marciana Marina
Amgala,Sahrawi Arab Democratic Republic,Morocco,Sambuca Pistoiese
Tifariti,Western Sahara,Morocco,Agliana
Mijek,Sahrawi Arab Democratic Republic,Morocco,Poggibonsi
Tifariti,Western Sahara,Morocco,Pontassieve
Mijek,Sahrawi Arab Democratic Republic,Morocco,Incisa in Val d'Arno
Amgala,Sahrawi Arab Democratic Republic,Morocco,Barberino Val d'Elsa
Tifariti,Western Sahara,Morocco,Loro Ciuffenna
Mijek,Sahrawi Arab Democratic Republic,Morocco,Vaiano
Tifariti,Western Sahara,Morocco,Balmaseda
La Agüera,Aousserd Province,Sahrawi Arab Democratic Republic,Crevillent
Boujdour,Boujdour Province,Sahrawi Arab Democratic Republic,Keta
