col0,col1,col2,col3
Ledbury,Cheltenham,UTC±00:00,Strömstad Municipality
Brackley,Buckingham,UTC±00:00,Les Pavillons-sous-Bois
Macclesfield,Poynton,UTC±00:00,Eckernförde
Otley,River Washburn,UTC±00:00,Montereau-Fault-Yonne
Banbury,Oxford,UTC±00:00,Ermont
Bridgnorth,Broseley,UTC±00:00,Thiers
Crewe,Weston,UTC±00:00,Mâcon
Ludlow,Craven Arms,UTC±00:00,San Pietro in Cariano
Kidderminster,Wolverley,UTC±00:00,Husum
Banbury,Oxford,UTC±00:00,Hennef (Sieg)
Watton,"Bradenham, Norfolk",UTC±00:00,Weeze
Ashby-de-la-Zouch,Woodville,UTC±00:00,Pithiviers
