col0,col1,col2,col3
German submarine U-703,German Type VIIC submarine,keel laying,World War II
German submarine U-420,German Type VIIC submarine,keel laying,World War II
German submarine U-252,German Type VIIC submarine,keel laying,World War II
German submarine U-242,German Type VIIC submarine,keel laying,World War II
German submarine U-669,German Type VIIC submarine,keel laying,World War II
German submarine U-232,German Type VIIC submarine,keel laying,World War II
German submarine U-435,German Type VIIC submarine,keel laying,World War II
German submarine U-162,Type IXC submarine,keel laying,World War II
German submarine U-163,Type IXC submarine,keel laying,World War II
German submarine U-164,Type IXC submarine,keel laying,World War II
German submarine U-2336,Type XXIII submarine,keel laying,World War II
German submarine U-168,Type IXC/40 submarine,ship commissioning,World War II
