col0,col1,col2,col3
"Our Destiny, Our Democracy",proposed building or structure,Ocean Avenue,Shirley Chisholm
Angel of Maastricht,sculpture,Scharnerweg,angel
Monument to Jean Racine,sculpture,rue Jean-Racine,Jean Racine
monument to Augustin Normand,sculpture,place de la Commune,Augustin Normand
Monument to Jean Macé,monument,place Armand-Carrel,Jean Macé
Bust of Clotilde de Vaux,sculpture,rue Clotilde-de-Vaux,Clotilde de Vaux
Monument to Johann Strauss,sculpture,place Johann-Strauss,Johann Strauss II
Monument to Baron Taylor,sculpture,place Johann-Strauss,Baron Isidore Justin Séverin Taylor
Monument to Jean Macé,sculpture,place Armand-Carrel,Jean Macé
Bust of Dalida,sculpture,place Dalida,Dalida
