col0,col1,col2,col3
2006 Bristol City Council election,2005 Bristol City Council election,Bristol,2006-05-04
2019 Hong Kong District Council election,2015 Hong Kong local elections,Hong Kong,2019-11-24
2019 Valenzuela local elections,2016 Valenzuela local elections,Valenzuela,2019-05-13
2007 Bristol City Council election,2006 Bristol City Council election,Bristol,2007-05-03
2016 Bristol City Council election,2015 Bristol City Council election,Bristol,2016-05-05
1999 Bristol City Council election,1998 Bristol City Council election,Bristol,1999-05-06
2001 Bristol City Council election,1999 Bristol City Council election,Bristol,2001-06-07
2014 Wexford County Council election,2009 Wexford County Council election,County Wexford,2014-01-01
2014 Kerry County Council election,2009 Kerry County Council election,County Kerry,2014-01-01
2014 Wicklow County Council election,2009 Wicklow County Council election,County Wicklow,2014-01-01
2014 Kilkenny County Council election,2009 Kilkenny County Council election,County Kilkenny,2014-01-01
