col0,col1,col2,col3
Donskoy District,51829,district of Moscow,Moscow
Lomonosovsky District,87998,district of Moscow,Moscow
Orekhovo-Borisovo Yuzhnoye District,147713,district of Moscow,Moscow
Zyuzino District,126573,district of Moscow,Moscow
Nizhegorodsky District,45208,district of Moscow,Moscow
Nagatinsky Zaton District,119726,district of Moscow,Moscow
Lyublino District,171946,district of Moscow,Moscow
Yuzhnoportovy District,74376,district of Moscow,Moscow
Kapotnya District,32364,district of Moscow,Moscow
Danilovsky District,93418,district of Moscow,Moscow
Ochakovo-Matveyevskoye District,129890,district of Moscow,Western Administrative Okrug
