col0,col1,col2,col3
Dennis Creevey,magic in Harry Potter,Harry Potter universe,male
Colin Creevey,magic in Harry Potter,Harry Potter universe,male
George Weasley,magic in Harry Potter,Harry Potter universe,male
Fred Weasley,magic in Harry Potter,Harry Potter universe,male
Frank Longbottom,magic in Harry Potter,Harry Potter universe,male
Jack Sloper,magic in Harry Potter,Harry Potter universe,male
Geoffrey Hooper,magic in Harry Potter,Harry Potter universe,male
James Sirius Potter,magic in Harry Potter,Harry Potter universe,male
Nigel Wolpert,magic in Harry Potter,Harry Potter universe,male
Lee Jordan,magic in Harry Potter,Harry Potter universe,male
