col0,col1,col2,col3
Cl* NGC 5139 SAW V3,6500,J2000.0,RR Lyrae variables w asymmetric light curves
Cl* NGC 5139 B V57,6150,J2000.0,RR Lyrae variables w asymmetric light curves
Cl* NGC 5139 B V109,6500,J2000.0,RR Lyrae variables w asymmetric light curves
2MASS J13261837-4729476,5800,J2000.0,RR Lyrae variables w asymmetric light curves
2MASS J13262450-4730466,5650,J2000.0,RR Lyrae variables w asymmetric light curves
Cl* NGC 5139 B V57,6150,J2000.0,RR Lyrae variable
Cl* NGC 5139 B V109,6500,J2000.0,RR Lyrae variable
BPS CS 22940-0070,6130,J2000.0,RR Lyrae variables w asymmetric light curves
Cl* NGC 5139 NJL 53,6350,J2000.0,RR Lyrae variables with nearly symmetric light curves
Cl* NGC 5139 B V26,6100,J2000.0,RR Lyrae variables w asymmetric light curves
Cl* NGC 5139 B V69,6400,J2000.0,RR Lyrae variables w asymmetric light curves
2MASS J13262450-4730466,5650,J2000.0,RR Lyrae variable
Cl* NGC 5139 NJL 53,6350,J2000.0,RR Lyrae variable
Cl* NGC 5139 B V69,6400,J2000.0,RR Lyrae variable
HE 2255+0036,7645,J2000.0,RR Lyrae variables with nearly symmetric light curves
