col0,col1,col2,col3
Radio Espantoso,latin jazz,Grand Theft Auto 3D universe,Grand Theft Auto: Vice City
Wave 103,post-punk,Grand Theft Auto 3D universe,Grand Theft Auto: Vice City
Emotion 98.3,pop rock,Grand Theft Auto 3D universe,Grand Theft Auto: Vice City
Flash FM,pop rock,Grand Theft Auto 3D universe,Grand Theft Auto: Vice City
V-Rock,thrash metal,Grand Theft Auto 3D universe,Grand Theft Auto: Vice City
Emotion 98.3,soft rock,Grand Theft Auto 3D universe,Grand Theft Auto: Vice City
Radio Espantoso,salsa,Grand Theft Auto 3D universe,Grand Theft Auto: Vice City
V-Rock,glam metal,Grand Theft Auto 3D universe,Grand Theft Auto: Vice City
Wave 103,new wave,Grand Theft Auto 3D universe,Grand Theft Auto: Vice City
Emotion 98.3,new wave,Grand Theft Auto 3D universe,Grand Theft Auto: Vice City
Flash FM,new wave,Grand Theft Auto 3D universe,Grand Theft Auto: Vice City
Fever 105,soul music,Grand Theft Auto 3D universe,Grand Theft Auto: Vice City
Emotion 98.3,hard rock,Grand Theft Auto 3D universe,Grand Theft Auto: Vice City
V-Rock,heavy metal,Grand Theft Auto 3D universe,Grand Theft Auto: Vice City
