col0,col1,col2,col3
2010–11 Minnesota–Duluth Bulldogs men's ice hockey season,ice hockey team season,men's sports,United States of America
2014–15 Boston College Eagles women's ice hockey season,ice hockey team season,women's sports,United States of America
2014–15 Wisconsin Badgers women's ice hockey season,ice hockey team season,women's sports,United States of America
2013–14 Wisconsin Badgers women's ice hockey season,ice hockey team season,women's sports,United States of America
2014–15 Minnesota Golden Gophers women's ice hockey season,ice hockey team season,women's sports,United States of America
2013–14 Minnesota Golden Gophers women's ice hockey season,ice hockey team season,women's sports,United States of America
2013–14 Mercyhurst Lakers women's ice hockey season,ice hockey team season,women's sports,United States of America
2013–14 Clarkson Golden Knights women's ice hockey season,ice hockey team season,women's sports,United States of America
2002–03 Harvard Crimson women's ice hockey season,ice hockey team season,women's sports,United States of America
2012–13 RIT Tigers women's ice hockey season,ice hockey team season,women's sports,United States of America
2012–13 Ohio State Buckeyes women's ice hockey season,ice hockey team season,women's sports,United States of America
2012–13 Minnesota Golden Gophers women's ice hockey season,ice hockey team season,women's sports,United States of America
2012–13 Colgate Raiders women's ice hockey season,ice hockey team season,women's sports,United States of America
2011–12 Wisconsin Badgers women's ice hockey season,ice hockey team season,women's sports,United States of America
2017–18 Clarkson Golden Knights women's ice hockey season,ice hockey team season,women's sports,United States of America
