col0,col1,col2,col3
bretxa de Pauss,Aigüestortes i Estany de Sant Maurici National Park,granite,Spain
coll de la Montanyeta,Aigüestortes i Estany de Sant Maurici National Park,granite,Spain
coll d'Harlé,Aigüestortes i Estany de Sant Maurici National Park,granite,Spain
collada dels Gavatxos,Aigüestortes i Estany de Sant Maurici National Park,granite,Spain
portell de Comaloforno,Aigüestortes i Estany de Sant Maurici National Park,granite,Spain
coll Arenós,Aigüestortes i Estany de Sant Maurici National Park,granite,Spain
Pas dels Isards,Aigüestortes i Estany de Sant Maurici National Park,granite,Spain
pas de Trescazes,Aigüestortes i Estany de Sant Maurici National Park,granite,Spain
Coret de Oelhacrestada,Aigüestortes i Estany de Sant Maurici National Park,granite,Spain
Collet de Contraix,Aigüestortes i Estany de Sant Maurici National Park,granite,Spain
colladeta d'Abellers,Aigüestortes i Estany de Sant Maurici National Park,granite,Spain
