col0,col1,col2,col3
Santa Marina,Água Branca (CPTM),São Paulo,Line 6
SESC-Pompeia,Água Branca (CPTM),São Paulo,Line 6
14 Bis,Higienópolis-Mackenzie,São Paulo,Line 6
Bela Vista,São Joaquim,São Paulo,Line 6
Freguesia do Ó,Santa Marina (São Paulo Metro),São Paulo,Line 6
14 Bis,Bela Vista (São Paulo Metro),São Paulo,Line 6
Bela Vista,14 Bis (São Paulo Metro),São Paulo,Line 6
Perdizes,PUC-Cardoso de Almeida (São Paulo Metro),São Paulo,Line 6
PUC-Cardoso de Almeida,Perdizes (São Paulo Metro),São Paulo,Line 6
SESC-Pompeia,Perdizes (São Paulo Metro),São Paulo,Line 6
Perdizes,SESC-Pompeia (São Paulo Metro),São Paulo,Line 6
Vila Cardoso,Itaberaba (São Paulo Metro),São Paulo,Line 6
João Paulo I,Itaberaba (São Paulo Metro),São Paulo,Line 6
Itaberaba,Vila Cardoso (São Paulo Metro),São Paulo,Line 6
Brasilândia,Vila Cardoso (São Paulo Metro),São Paulo,Line 6
