col0,col1,col2,col3
Stara Ushytsia,Ushitsa County,Ukraine,Ushitsa County
Lityn,Litin County,Ukraine,Litin County
Teplyk,Teplyk Raion,Ukraine,Teplyk Raion
Murovani Kurylivtsi,Murovani Kurylivtsi Raion,Ukraine,Murovani Kurylivtsi Raion
Bershad,Bershad Raion,Ukraine,Bershad Raion
Baryshivka,Baryshivka Raion,Ukraine,Baryshivka Raion
Varva,Varva Raion,Ukraine,Varva Raion
Onufriivka,Onufriivka Raion,Ukraine,Onufriivka Raion
Novoarkhangelsk,Novoarkhanhelsk Raion,Ukraine,Novoarkhanhelsk Raion
Novhorodka,Novhorodka Raion,Ukraine,Novhorodka Raion
Novovorontsovka,Novovorontsovka Raion,Ukraine,Novovorontsovka Raion
Nyzhni Sirohozy,Nyzhni Sirohozy Raion,Ukraine,Nyzhni Sirohozy Raion
