col0,col1,col2,col3
Lahnus,Finland,Espoo,district of Espoo
Westend,Finland,Espoo,district of Espoo
Luukki,Finland,Espoo,district of Espoo
Karhusuo,Finland,Espoo,district of Espoo
Kurttila,Finland,Espoo,district of Espoo
Karvasmäki,Finland,Espoo,district of Espoo
Soukka,Finland,Espoo,district of Espoo
Niittykumpu,Finland,Espoo,district of Espoo
Lintuvaara,Finland,Espoo,district of Espoo
Pohjois-Tapiola,Finland,Espoo,district of Espoo
Karakallio,Finland,Espoo,district of Espoo
Lippajärvi,Finland,Espoo,district of Espoo
Matinkylä,Finland,Espoo,district of Espoo
