col0,col1,col2,col3
Cañada El Macho,Mexico,ravine,Nuevo León
Cañada El León,Mexico,ravine,Nuevo León
Cañada Presa Reventada,Mexico,ravine,Coahuila
Cañada La Mancha,Mexico,ravine,Coahuila
Cañada El Consuelo,Mexico,ravine,Coahuila
Cañada El Trabuco,Mexico,ravine,Coahuila
Cañada El Bocón,Mexico,ravine,Coahuila
Cañada El Diente,Mexico,ravine,Coahuila
Cañada El Burro,Mexico,ravine,Coahuila
Cañada La Calzada,Mexico,ravine,Coahuila
Cañada Severa,Mexico,ravine,Coahuila
Cañada Epifanio,Mexico,ravine,Coahuila
