col0,col1,col2,col3
Acholius 1 (Pauly-Wissowa),Acholius 2 (Pauly-Wissowa),public domain,"Pauly-Wissowa vol. I,1"
Achoali (Pauly-Wissowa),Acholius 1 (Pauly-Wissowa),public domain,"Pauly-Wissowa vol. I,1"
Achniadai (Pauly-Wissowa),Achoali (Pauly-Wissowa),public domain,"Pauly-Wissowa vol. I,1"
Achnai (Pauly-Wissowa),Achniadai (Pauly-Wissowa),public domain,"Pauly-Wissowa vol. I,1"
Achmet 2 (Pauly-Wissowa),Achnai (Pauly-Wissowa),public domain,"Pauly-Wissowa vol. I,1"
Achmet 1 (Pauly-Wissowa),Achmet 2 (Pauly-Wissowa),public domain,"Pauly-Wissowa vol. I,1"
Achlys (Pauly-Wissowa),Achmet 1 (Pauly-Wissowa),public domain,"Pauly-Wissowa vol. I,1"
Achindanas (Pauly-Wissowa),Achirrhoë (Pauly-Wissowa),public domain,"Pauly-Wissowa vol. I,1"
Achinapolus (Pauly-Wissowa),Achindanas (Pauly-Wissowa),public domain,"Pauly-Wissowa vol. I,1"
Achilleus Tatios 2 (Pauly-Wissowa),Achinapolus (Pauly-Wissowa),public domain,"Pauly-Wissowa vol. I,1"
Achilleus Tatios 1 (Pauly-Wissowa),Achilleus Tatios 2 (Pauly-Wissowa),public domain,"Pauly-Wissowa vol. I,1"
Achilleus 7 (Pauly-Wissowa),Achilleus Tatios 1 (Pauly-Wissowa),public domain,"Pauly-Wissowa vol. I,1"
Achilleus 6 (Pauly-Wissowa),Achilleus 7 (Pauly-Wissowa),public domain,"Pauly-Wissowa vol. I,1"
