col0,col1,col2,col3
2018 World Rowing Championships – PR3 mixed coxed four,2017 World Rowing Championships – PR3 mixed coxed four,2018-09-15,2018 World Rowing Championships
2018 World Rowing Championships – PR3 mixed double scull,2017 World Rowing Championships – PR3 mixed double scull,2018-09-14,2018 World Rowing Championships
2018 World Rowing Championships – PR2 mixed double scull,2017 World Rowing Championships – PR2 mixed double scull,2018-09-15,2018 World Rowing Championships
2018 World Rowing Championships – PR1 women's single scull,2017 World Rowing Championships – PR1 women's single scull,2018-09-16,2018 World Rowing Championships
2018 World Rowing Championships – PR1 men's single scull,2017 World Rowing Championships – PR1 men's single scull,2018-09-16,2018 World Rowing Championships
2018 World Rowing Championships – Lightweight men's coxless pair,2017 World Rowing Championships – Lightweight men's coxless pair,2018-09-14,2018 World Rowing Championships
2018 World Rowing Championships – Lightweight men's quad scull,2017 World Rowing Championships – Lightweight men's quad scull,2018-09-14,2018 World Rowing Championships
2018 World Rowing Championships – Lightweight men's double scull,2017 World Rowing Championships – Lightweight men's double scull,2018-09-15,2018 World Rowing Championships
2018 World Rowing Championships – Lightweight men's single scull,2017 World Rowing Championships – Lightweight men's single scull,2018-09-14,2018 World Rowing Championships
2018 World Rowing Championships – Lightweight women's quad scull,2017 World Rowing Championships – Lightweight women's quad scull,2018-09-14,2018 World Rowing Championships
2018 World Rowing Championships – Lightweight women's double scull,2017 World Rowing Championships – Lightweight women's double scull,2018-09-15,2018 World Rowing Championships
