col0,col1,col2,col3
Municipal elections 2012 in Tuusniemi in Finland,Municipal elections 2017 in Tuusniemi in Finland,2370,Finland
Municipal elections 2012 in Pello in Finland,Municipal elections 2017 in Pello in Finland,3337,Finland
Municipal elections 2012 in Turku in Finland,Municipal elections 2017 in Turku in Finland,151163,Finland
Municipal elections 2012 in Tornio in Finland,Municipal elections 2017 in Tornio in Finland,17456,Finland
Municipal elections 2012 in Toivakka in Finland,Municipal elections 2017 in Toivakka in Finland,1926,Finland
Municipal elections 2012 in Toholampi in Finland,Municipal elections 2017 in Toholampi in Finland,2631,Finland
Municipal elections 2012 in Tohmajärvi in Finland,Municipal elections 2017 in Tohmajärvi in Finland,4056,Finland
Municipal elections 2012 in Teuva in Finland,Municipal elections 2017 in Teuva in Finland,4719,Finland
Municipal elections 2012 in Tervola in Finland,Municipal elections 2017 in Tervola in Finland,2700,Finland
Municipal elections 2012 in Tervo in Finland,Municipal elections 2017 in Tervo in Finland,1473,Finland
Municipal elections 2012 in Tampere in Finland,Municipal elections 2017 in Tampere in Finland,180516,Finland
Municipal elections 2012 in Tammela in Finland,Municipal elections 2017 in Tammela in Finland,5127,Finland
Municipal elections 2012 in Taivassalo in Finland,Municipal elections 2017 in Taivassalo in Finland,1431,Finland
Municipal elections 2012 in Taivalkoski in Finland,Municipal elections 2017 in Taivalkoski in Finland,3411,Finland
