col0,col1,col2,col3
Garden Gulch Member,United States of America,Uinta Basin,Colorado
Douglas Creek Member,United States of America,Uinta Basin,Colorado
Piceance Creek Sandstone Tongue,United States of America,Green River Basin,Colorado
Garden Gulch Member,United States of America,Green River Basin,Colorado
Thirteenmile Creek Tongue,United States of America,Piceance Basin,Colorado
Piceance Creek Sandstone Tongue,United States of America,Piceance Basin,Colorado
Arrowhead Member,United States of America,Plateau Sedimentary Province,Nevada
Bauers Tuff Member,United States of America,South Western Overthrust,Nevada
Condor Member,United States of America,Great Basin Province,Nevada
Bauers Tuff Member,United States of America,Great Basin Province,Nevada
Wilkins Peak Member,United States of America,Green River Basin,Wyoming
Tipton Tongue,United States of America,Green River Basin,Wyoming
Farson Sandstone Member,United States of America,Green River Basin,Wyoming
