col0,col1,col2,col3
2025 Slovenia International Badminton Championships,2024 Slovenia International Badminton Championships,2026 Slovenia International Badminton Championships,open championship
2024 Slovenia International Badminton Championships,2023 Slovenia International Badminton Championships,2025 Slovenia International Badminton Championships,open championship
2023 Slovenia International Badminton Championships,2022 Slovenia International Badminton Championships,2024 Slovenia International Badminton Championships,open championship
2022 Slovenia International Badminton Championships,2021 Slovenia International Badminton Championships,2023 Slovenia International Badminton Championships,open championship
2021 Slovenia International Badminton Championships,2020 Slovenia International Badminton Championships,2022 Slovenia International Badminton Championships,open championship
2020 Slovenia International Badminton Championships,2019 Slovenia International Badminton Championships,2021 Slovenia International Badminton Championships,open championship
2019 Slovenia International Badminton Championships,2018 Slovenia International Badminton Championships,2020 Slovenia International Badminton Championships,open championship
2018 Slovenia International Badminton Championships,2017 Slovenia International Badminton Championships,2019 Slovenia International Badminton Championships,open championship
2017 Slovenia International Badminton Championships,2016 Slovenia International Badminton Championships,2018 Slovenia International Badminton Championships,open championship
2016 Slovenia International Badminton Championships,2015 Slovenia International Badminton Championships,2017 Slovenia International Badminton Championships,open championship
1973 Slovenia International Badminton Championships,1971 Slovenia International Badminton Championships,1974 Slovenia International Badminton Championships,open championship
1971 Slovenia International Badminton Championships,1970 Slovenia International Badminton Championships,1973 Slovenia International Badminton Championships,open championship
1970 Slovenia International Badminton Championships,1969 Slovenia International Badminton Championships,1971 Slovenia International Badminton Championships,open championship
2015 Slovenia International Badminton Championships,2014 Slovenia International Badminton Championships,2016 Slovenia International Badminton Championships,open championship
