col0,col1,col2,col3
2012 E3 Harelbeke,Belgium,road bicycle racing,2013 E3 Harelbeke
2007 E3 Harelbeke,Belgium,road bicycle racing,2008 E3 Harelbeke
2006 E3 Harelbeke,Belgium,road bicycle racing,2007 E3 Harelbeke
2004 E3 Harelbeke,Belgium,road bicycle racing,2005 E3 Harelbeke
2003 E3 Harelbeke,Belgium,road bicycle racing,2004 E3 Harelbeke
2002 E3 Harelbeke,Belgium,road bicycle racing,2003 E3 Harelbeke
2001 E3 Harelbeke,Belgium,road bicycle racing,2002 E3 Harelbeke
1999 E3 Harelbeke,Belgium,road bicycle racing,2000 E3 Harelbeke
2009 E3 Harelbeke,Belgium,road bicycle racing,2010 E3 Harelbeke
1961 E3 Harelbeke,Belgium,road bicycle racing,1962 E3 Harelbeke
1967 E3 Harelbeke,Belgium,road bicycle racing,1968 E3 Harelbeke
1964 E3 Harelbeke,Belgium,road bicycle racing,1965 E3 Harelbeke
1974 E3 Harelbeke,Belgium,road bicycle racing,1975 E3 Harelbeke
