col0,col1,col2,col3
Bong Nuea,1996-03-20,Thailand,Bong Nuea
Sawang Daen Din,1996-03-20,Thailand,Sawang Daen Din
Thung Kae,1973-07-05,Thailand,Thung Kae
Charoen Sin,1997-02-13,Thailand,Charoen Sin
Khok Sa-at,1990-07-01,Thailand,Khok Sa-at
Sam Phrao,1973-07-05,Thailand,Sam Phrao
Up Mung,1996-03-20,Thailand,Up Mung
Bueng Ba,1975-09-18,Thailand,Bueng Ba
Wang Sombun,1995-03-03,Thailand,Wang Sombun
Ban Kham,1973-07-05,Thailand,Ban Kham
Pang Makha,1995-03-03,Thailand,Pang Makha
Nong Pling,1995-03-03,Thailand,Nong Pling
