col0,col1,col2,col3
Naruto: Shippūden,"Naruto: Shippūden, season 22",Japan,TV Tokyo
Pokémon the Series: Sun & Moon,Pokémon: Sun & Moon: Ultra Adventures,Japan,TV Tokyo
Pokémon the Series: XY,Pokémon: XY,Japan,TV Tokyo
Naruto: Shippūden,"Naruto: Shippūden, season 14",Japan,TV Tokyo
Pokémon the Series: XY,Pokémon: XY: Kalos Quest,Japan,TV Tokyo
Naruto: Shippūden,"Naruto: Shippūden, season 10",Japan,TV Tokyo
Pokémon the Series: XY,Pokémon: XY & Z,Japan,TV Tokyo
Pokémon the Series: Sun & Moon,Pokémon: Sun & Moon: Ultra Legends,Japan,TV Tokyo
Naruto: Shippūden,"Naruto: Shippūden, season 1",Japan,TV Tokyo
Pokémon the Series: Black & White,Pokémon: Black and White: Adventures in Unova and Beyond,Japan,TV Tokyo
Pokémon the Series: The Beginning,Pokémon: Indigo League,Japan,TV Tokyo
Pokémon the Series: Black & White,Pokémon: Black and White: Rival Destinies,Japan,TV Tokyo
Pokémon the Series: The Beginning,Pokémon: Adventures on the Orange Islands,Japan,TV Tokyo
The Quintessential Quintuplets,The Quintessential Quintuplets (season 1),Japan,Tokyo Broadcasting System Holdings
