col0,col1,col2,col3
Nkomazi Local Municipality,Ehlanzeni District Municipality,UTC+02:00,3.24
Umjindi Local Municipality,Ehlanzeni District Municipality,UTC+02:00,1745
City of Matlosana,Dr Kenneth Kaunda District Municipality,UTC+02:00,3561
Kgetlengrivier Local Municipality,Bojanala Platinum District Municipality,UTC+02:00,3973
Molemole Local Municipality,Capricorn District Municipality,UTC+02:00,3347
Lepelle-Nkumpi Local Municipality,Capricorn District Municipality,UTC+02:00,3463
Polokwane Local Municipality,Capricorn District Municipality,UTC+02:00,3.775
Greater Tzaneen Local Municipality,Mopani District Municipality,UTC+02:00,3243
Greater Letaba Local Municipality,Mopani District Municipality,UTC+02:00,1891
Greater Giyani Local Municipality,Mopani District Municipality,UTC+02:00,2985
