col0,col1,col2,col3
1882 FA Cup Final,FA Cup Final,United Kingdom,1881–82 FA Cup
1880 FA Cup Final,FA Cup Final,United Kingdom,1879–80 FA Cup
1877 FA Cup Final,FA Cup Final,United Kingdom,1876–77 FA Cup
1874 FA Cup Final,FA Cup Final,United Kingdom of Great Britain and Ireland,1873–74 FA Cup
1999 FA Cup Final,FA Cup Final,United Kingdom,1998–99 FA Cup
1998 FA Cup Final,FA Cup Final,United Kingdom,1997–98 FA Cup
1996 FA Cup Final,FA Cup Final,United Kingdom,1995–96 FA Cup
1995 FA Cup Final,FA Cup Final,United Kingdom,1994–95 FA Cup
1993 FA Cup Final,FA Cup Final,United Kingdom,1992–93 FA Cup
1994 FA Cup Final,FA Cup Final,United Kingdom,1993–94 FA Cup
1992 FA Cup Final,FA Cup Final,United Kingdom,1991–92 FA Cup
1990 FA Cup Final,FA Cup Final,United Kingdom,1989–90 FA Cup
1986 FA Cup Final,FA Cup Final,United Kingdom,1985–86 FA Cup
1985 FA Cup Final,FA Cup Final,United Kingdom,1984–85 FA Cup
